"文件","行号","所在符号","行类型","作用","代码摘要"
"lib/ai/image-generation.ts","31","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/ai/image-generation.ts","32","compact","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“compact”函数","function compact(value: string, maxLength: number): string {"
"lib/ai/image-generation.ts","33","compact","变量/计算","声明状态、配置或中间计算结果；属于“compact”函数","const normalized = value.replace(/\s+/g, "" "").trim();"
"lib/ai/image-generation.ts","34","compact","条件分支","根据运行条件选择执行路径；属于“compact”函数","if (normalized.length <= maxLength) return normalized;"
"lib/ai/image-generation.ts","35","compact","返回结果","结束当前作用域并向调用方返回值；属于“compact”函数","return `${normalized.slice(0, maxLength).trimEnd()}...`;"
"lib/ai/image-generation.ts","36","compact","结构结束","结束当前语句、对象或作用域；属于“compact”函数","}"
"lib/ai/image-generation.ts","37","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/ai/image-generation.ts","38","isGptImageRequest","公开接口","定义或导出供其他模块调用的能力；属于“isGptImageRequest”函数","export function isGptImageRequest(query: string): boolean {"
"lib/ai/image-generation.ts","39","isGptImageRequest","变量/计算","声明状态、配置或中间计算结果；属于“isGptImageRequest”函数","const text = query.trim();"
"lib/ai/image-generation.ts","40","isGptImageRequest","条件分支","根据运行条件选择执行路径；属于“isGptImageRequest”函数","if (!text) return false;"
"lib/ai/image-generation.ts","41","isGptImageRequest","空行","分隔代码结构，提高可读性；属于“isGptImageRequest”函数",""
"lib/ai/image-generation.ts","42","isGptImageRequest","变量/计算","声明状态、配置或中间计算结果；属于“isGptImageRequest”函数","const asksAboutExistingImage ="
"lib/ai/image-generation.ts","43","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","/(为什么|为啥|原因|哪里|哪儿|区别|差别|差距|问题|评价|评估|分析|比较|不像|没有.*区别|没.*区别|不一样|一样|什么情况|怎么回事).{0,30}(图|图片|图像|海报|信息图|visual|image|poster|infographic)|(图|图片|图像|海报|信息图|visual|image|poster|infographic).{0,30}(为什么|为啥|原因|哪里|哪儿|区别|差别|差距|问题|评价|评估|分析|比较|不像|没有.*区别|没.*"
"lib/ai/image-generation.ts","44","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","text,"
"lib/ai/image-generation.ts","45","isGptImageRequest","结构结束","结束当前语句、对象或作用域；属于“isGptImageRequest”函数",");"
"lib/ai/image-generation.ts","46","isGptImageRequest","变量/计算","声明状态、配置或中间计算结果；属于“isGptImageRequest”函数","const explicitCreationVerb ="
"lib/ai/image-generation.ts","47","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","/(生成|制作|创建|设计|画|绘制|总结成|整理成|转成|做成|输出|重新生成|重画|改成|生成一张|做一张|画一张|generate|create|draw|design|make|render)/i.test("
"lib/ai/image-generation.ts","48","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","text,"
"lib/ai/image-generation.ts","49","isGptImageRequest","结构结束","结束当前语句、对象或作用域；属于“isGptImageRequest”函数",");"
"lib/ai/image-generation.ts","50","isGptImageRequest","空行","分隔代码结构，提高可读性；属于“isGptImageRequest”函数",""
"lib/ai/image-generation.ts","51","isGptImageRequest","条件分支","根据运行条件选择执行路径；属于“isGptImageRequest”函数","if (asksAboutExistingImage && !explicitCreationVerb) return false;"
"lib/ai/image-generation.ts","52","isGptImageRequest","空行","分隔代码结构，提高可读性；属于“isGptImageRequest”函数",""
"lib/ai/image-generation.ts","53","isGptImageRequest","变量/计算","声明状态、配置或中间计算结果；属于“isGptImageRequest”函数","const wantsPolishedImage ="
"lib/ai/image-generation.ts","54","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","/(像\s*(?:GPT|ChatGPT)|同等质量|高质量|专业|精美|好看|成品|可直接用|直接用于|海报感|海报式|真正像海报|不要草稿|不是草稿).{0,28}(图片|图像|图|海报|插画|信息图|配图|PNG|JPG|JPEG|WEBP|visual|image|infographic|poster)|(?:图片|图像|海报|插画|信息图|科研插图|配图|PNG|JPG|JPEG|WEBP).{0,28}(像\s*(?:GPT|ChatGPT)|同等质量|高质量|专"
"lib/ai/image-generation.ts","55","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","text,"
"lib/ai/image-generation.ts","56","isGptImageRequest","结构结束","结束当前语句、对象或作用域；属于“isGptImageRequest”函数",");"
"lib/ai/image-generation.ts","57","isGptImageRequest","变量/计算","声明状态、配置或中间计算结果；属于“isGptImageRequest”函数","const wantsOnePageVisual ="
"lib/ai/image-generation.ts","58","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","/(总结|整理|浓缩|压缩|归纳|做|生成|制作|创建|设计|输出).{0,20}(一张图|一张图片|一张海报|一页图|海报图|总览图|全景图|概览图|信息图|说明图|视觉图|PNG|JPG|JPEG|WEBP)/i.test("
"lib/ai/image-generation.ts","59","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","text,"
"lib/ai/image-generation.ts","60","isGptImageRequest","结构结束","结束当前语句、对象或作用域；属于“isGptImageRequest”函数",");"
"lib/ai/image-generation.ts","61","isGptImageRequest","变量/计算","声明状态、配置或中间计算结果；属于“isGptImageRequest”函数","const wantsRasterImage ="
"lib/ai/image-generation.ts","62","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","/(生成|制作|创建|设计|画|绘制|总结成|整理成|转成|做成|输出).{0,24}(图片|图像|插画|海报|封面图|概念图|信息图|宣传图|科研插图|配图|PNG|JPG|JPEG|WEBP)|(?:generate|create|draw|design|make).{0,24}(image|illustration|poster|cover|infographic|visual)/i.test("
"lib/ai/image-generation.ts","63","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","text,"
"lib/ai/image-generation.ts","64","isGptImageRequest","结构结束","结束当前语句、对象或作用域；属于“isGptImageRequest”函数",");"
"lib/ai/image-generation.ts","65","isGptImageRequest","变量/计算","声明状态、配置或中间计算结果；属于“isGptImageRequest”函数","const negatesStructure ="
"lib/ai/image-generation.ts","66","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","/(不要|不想要|不是|别|不要再|不要生成).{0,8}(流程图|鱼骨图|时间轴|结构图|框架图|思维导图|svg|可编辑|flowchart|fishbone|timeline|framework)/i.test("
"lib/ai/image-generation.ts","67","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","text,"
"lib/ai/image-generation.ts","68","isGptImageRequest","结构结束","结束当前语句、对象或作用域；属于“isGptImageRequest”函数",");"
"lib/ai/image-generation.ts","69","isGptImageRequest","变量/计算","声明状态、配置或中间计算结果；属于“isGptImageRequest”函数","const explicitlyWantsEditableStructure ="
"lib/ai/image-generation.ts","70","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","/(可编辑|SVG|svg|网页内|结构图|流程图|鱼骨图|时间轴|技术路线图|框架图|思维导图|柱状图|折线图|饼图|散点图|热图|flowchart|fishbone|ishikawa|timeline|framework|mind ?map|bar chart|line chart|pie chart|scatter|heatmap)/i.test("
"lib/ai/image-generation.ts","71","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数","text,"
"lib/ai/image-generation.ts","72","isGptImageRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“isGptImageRequest”函数",") && !negatesStructure;"
"lib/ai/image-generation.ts","73","isGptImageRequest","空行","分隔代码结构，提高可读性；属于“isGptImageRequest”函数",""
"lib/ai/image-generation.ts","74","isGptImageRequest","条件分支","根据运行条件选择执行路径；属于“isGptImageRequest”函数","if (wantsPolishedImage || wantsOnePageVisual) return true;"
"lib/ai/image-generation.ts","75","isGptImageRequest","空行","分隔代码结构，提高可读性；属于“isGptImageRequest”函数",""
"lib/ai/image-generation.ts","76","isGptImageRequest","返回结果","结束当前作用域并向调用方返回值；属于“isGptImageRequest”函数","return wantsRasterImage && !explicitlyWantsEditableStructure;"
"lib/ai/image-generation.ts","77","isGptImageRequest","结构结束","结束当前语句、对象或作用域；属于“isGptImageRequest”函数","}"
"lib/ai/image-generation.ts","78","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/ai/image-generation.ts","79","buildImagePrompt","公开接口","定义或导出供其他模块调用的能力；属于“buildImagePrompt”函数","export function buildImagePrompt(messages: ChatMessage[]): string {"
"lib/ai/image-generation.ts","80","buildImagePrompt","变量/计算","声明状态、配置或中间计算结果；属于“buildImagePrompt”函数","const visibleMessages = messages"
"lib/ai/image-generation.ts","81","函数@81","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“函数@81”函数",".filter((message) => message.role !== ""system"")"
"lib/ai/image-generation.ts","82","buildImagePrompt","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“buildImagePrompt”函数",".slice(-8)"
"lib/ai/image-generation.ts","83","函数@83","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“函数@83”函数",".map((message) => {"
"lib/ai/image-generation.ts","84","函数@83","变量/计算","声明状态、配置或中间计算结果；属于“函数@83”函数","const role = message.role === ""user"" ? ""User"" : ""Assistant"";"
"lib/ai/image-generation.ts","85","函数@83","返回结果","结束当前作用域并向调用方返回值；属于“函数@83”函数","return `${role}: ${compact(textFromMessage(message), 1800)}`;"
"lib/ai/image-generation.ts","86","函数@83","结构结束","结束当前语句、对象或作用域；属于“函数@83”函数","})"
